DATASET,Index,WellID,Well Name,Loop,Channel,fps,version,HROI Change Intensity,Harmonic Intensity,Heart size,Intensity/Harmonic Intensity (top 5 %),Movement detection max,SNR,SNR Top 5%,Signal Intensity Top 5%,Signal intensity,Signal regional prominence,Start frame(movement),Stop frame(movement),empty frames,ground truth,Heartrate (BPM),error
200824142823_OlE_HR_IPF0_21C,56,WE00056,E008,LO001,CO1,23.82,v1.4(may22-region),434.459,1.180,442.000,61.771,3806.000,0.742,0.864,73.000,13.000,1.000,0.000,239.000,0.000,96.000,96.000,0.000
200824142823_OlE_HR_IPF0_21C,57,WE00057,E009,LO001,CO1,23.84,v1.4(may22-region),516.732,20.174,6856.000,4.042,6555.000,0.584,0.890,82.000,12.000,0.921,0.000,239.000,0.000,96.000,96.000,0.000
200824142823_OlE_HR_IPF0_21C,58,WE00058,E010,LO001,CO1,23.81,v1.4(may22-region),545.048,13.111,6871.000,6.869,5261.000,0.498,0.826,90.000,10.000,0.886,0.000,239.000,0.000,96.000,96.000,0.000
200824142823_OlE_HR_IPF0_21C,59,WE00059,E011,LO001,CO1,23.82,v1.4(may22-region),462.057,1.021,1536.000,39.564,8052.000,0.420,0.565,40.000,6.000,0.984,0.000,239.000,0.000,96.000,96.000,0.000
200824142823_OlE_HR_IPF0_21C,60,WE00060,E012,LO001,CO1,23.83,v1.4(may22-region),371.372,10.789,7206.000,2.895,6028.000,0.478,0.780,31.000,4.000,0.865,0.000,239.000,0.000,96.000,96.000,0.000
200824142823_OlE_HR_IPF0_21C,66,WE00066,F007,LO001,CO1,23.81,v1.4(may22-region),455.693,10.128,6350.000,3.286,5201.000,0.583,0.897,33.000,6.000,0.765,0.000,239.000,0.000,96.000,96.000,0.000
200824142823_OlE_HR_IPF0_21C,67,WE00067,F006,LO001,CO1,23.81,v1.4(may22-region),455.293,16.862,9637.000,5.983,6866.000,0.683,0.936,101.000,13.000,0.896,0.000,239.000,0.000,96.000,96.000,0.000
200824142823_OlE_HR_IPF0_21C,68,WE00068,F005,LO001,CO1,23.82,v1.4(may22-region),380.098,2.265,5321.000,14.287,5997.000,0.550,0.737,32.000,5.000,0.970,0.000,239.000,0.000,96.000,96.000,0.000
200824142823_OlE_HR_IPF0_21C,71,WE00071,F002,LO001,CO1,23.8,v1.4(may22-region),333.638,1.538,5236.000,20.235,6208.000,0.516,0.698,31.000,4.000,0.980,0.000,239.000,0.000,96.000,96.000,0.000
200824142823_OlE_HR_IPF0_21C,72,WE00072,F001,LO001,CO1,23.83,v1.4(may22-region),345.173,5.572,1026.000,5.660,7327.000,0.736,0.930,32.000,8.000,0.972,0.000,239.000,0.000,96.000,96.000,0.000
200824142823_OlE_HR_IPF0_21C,76,WE00076,G004,LO001,CO1,23.85,v1.4(may22-region),573.922,1.034,7690.000,41.320,7549.000,0.411,0.570,43.000,9.000,0.870,0.000,239.000,0.000,96.000,96.000,0.000
200824142823_OlE_HR_IPF0_21C,79,WE00079,G007,LO001,CO1,23.82,v1.4(may22-region),832.961,51.802,1443.000,4.705,10374.000,0.544,0.809,244.000,29.000,0.997,0.000,239.000,0.000,96.000,96.000,0.000
200824142823_OlE_HR_IPF0_21C,82,WE00082,G010,LO001,CO1,23.8,v1.4(may22-region),641.631,20.027,5211.000,5.217,7599.000,0.575,0.832,104.000,18.000,0.929,0.000,239.000,0.000,96.000,96.000,0.000
200824142823_OlE_HR_IPF0_21C,83,WE00083,G011,LO001,CO1,23.81,v1.4(may22-region),208.740,0.032,1017.000,105.012,5482.000,0.456,0.533,3.000,1.000,0.999,0.000,239.000,0.000,96.000,96.000,0.000
200824142823_OlE_HR_IPF0_21C,86,WE00086,H011,LO001,CO1,23.82,v1.4(may22-region),709.156,23.022,7499.000,5.574,5816.000,0.643,0.934,128.000,22.000,0.893,0.000,239.000,0.000,96.000,96.000,0.000
200824142823_OlE_HR_IPF0_21C,88,WE00088,H009,LO001,CO1,23.85,v1.4(may22-region),677.827,2.385,7903.000,32.288,6641.000,0.416,0.595,77.000,13.000,0.863,0.000,239.000,0.000,96.000,96.000,0.000
200824142823_OlE_HR_IPF0_21C,89,WE00089,H008,LO001,CO1,23.83,v1.4(may22-region),259.373,0.077,1864.000,39.110,4518.000,0.393,0.521,3.000,1.000,0.910,0.000,239.000,0.000,96.000,96.000,0.000
200824142823_OlE_HR_IPF0_21C,90,WE00090,H007,LO001,CO1,23.81,v1.4(may22-region),275.685,2.369,6098.000,9.712,6687.000,0.491,0.750,23.000,2.000,0.936,0.000,239.000,0.000,96.000,96.000,0.000
200824142823_OlE_HR_IPF0_21C,96,WE00096,H001,LO001,CO1,23.85,v1.4(may22-region),365.625,0.895,2766.000,20.568,3554.000,0.438,0.617,18.000,3.000,0.943,0.000,239.000,0.000,96.000,96.000,0.000
200824142823_OlE_HR_IPF0_21C,97,WE00001,A001,LO002,CO1,23.81,v1.4(may22-region),318.928,3.159,1362.000,2.040,5113.000,0.455,0.705,6.000,2.000,0.736,0.000,239.000,0.000,102.000,102.000,0.000
200824142823_OlE_HR_IPF0_21C,98,WE00002,A002,LO002,CO1,23.82,v1.4(may22-region),348.003,0.733,5013.000,27.819,10991.000,0.477,0.693,20.000,3.000,0.870,0.000,239.000,0.000,102.000,102.000,0.000
200824142823_OlE_HR_IPF0_21C,103,WE00007,A007,LO002,CO1,23.81,v1.4(may22-region),373.391,0.371,2818.000,25.576,5614.000,0.314,0.418,9.000,2.000,0.484,0.000,239.000,0.000,102.000,102.000,0.000
200824142823_OlE_HR_IPF0_21C,107,WE00011,A011,LO002,CO1,23.8,v1.4(may22-region),445.216,0.478,5912.000,31.608,4630.000,0.389,0.557,15.000,3.000,0.872,0.000,239.000,0.000,102.000,102.000,0.000
200824142823_OlE_HR_IPF0_21C,110,WE00014,B011,LO002,CO1,23.8,v1.4(may22-region),256.611,2.104,1221.000,4.136,2334.000,0.665,0.852,9.000,2.000,0.892,0.000,239.000,0.000,102.000,102.000,0.000
200824142823_OlE_HR_IPF0_21C,111,WE00015,B010,LO002,CO1,23.82,v1.4(may22-region),442.869,6.232,2082.000,2.476,3018.000,0.404,0.771,15.000,3.000,0.740,0.000,239.000,0.000,102.000,102.000,0.000
200824142823_OlE_HR_IPF0_21C,113,WE00017,B008,LO002,CO1,23.83,v1.4(may22-region),496.458,1.059,2692.000,45.238,3269.000,0.477,0.638,48.000,9.000,0.944,0.000,239.000,0.000,102.000,102.000,0.000
200824142823_OlE_HR_IPF0_21C,114,WE00018,B007,LO002,CO1,23.82,v1.4(may22-region),239.801,0.789,873.000,5.316,2943.000,0.598,0.818,4.000,2.000,0.963,0.000,239.000,0.000,102.000,102.000,0.000
200824142823_OlE_HR_IPF0_21C,116,WE00020,B005,LO002,CO1,23.85,v1.4(may22-region),634.433,0.363,4169.000,142.055,4636.000,0.405,0.508,51.000,10.000,0.759,0.000,239.000,0.000,102.000,102.000,0.000
200824142823_OlE_HR_IPF0_21C,117,WE00021,B004,LO002,CO1,23.83,v1.4(may22-region),627.676,0.710,5770.000,50.145,5808.000,0.426,0.557,36.000,10.000,0.863,0.000,239.000,0.000,102.000,102.000,0.000
200824142823_OlE_HR_IPF0_21C,120,WE00024,B001,LO002,CO1,23.83,v1.4(may22-region),475.755,13.374,7018.000,3.681,28702.000,0.507,0.876,49.000,7.000,0.848,0.000,239.000,0.000,102.000,102.000,0.000
200824142823_OlE_HR_IPF0_21C,121,WE00025,C001,LO002,CO1,23.85,v1.4(may22-region),618.271,14.003,6577.000,7.993,5690.000,0.539,0.826,112.000,15.000,0.897,0.000,239.000,0.000,102.000,102.000,0.000
200824142823_OlE_HR_IPF0_21C,130,WE00034,C010,LO002,CO1,23.85,v1.4(may22-region),381.054,0.358,1547.000,22.845,8726.000,0.376,0.521,8.000,2.000,0.807,0.000,239.000,0.000,102.000,102.000,0.000
200824142823_OlE_HR_IPF0_21C,131,WE00035,C011,LO002,CO1,23.85,v1.4(may22-region),296.550,0.927,1290.000,6.677,6220.000,0.328,0.556,6.000,1.000,0.992,0.000,239.000,0.000,102.000,102.000,0.000
200824142823_OlE_HR_IPF0_21C,142,WE00046,D003,LO002,CO1,23.8,v1.4(may22-region),640.390,1.342,9260.000,18.024,7485.000,0.384,0.532,24.000,5.000,0.710,0.000,239.000,0.000,102.000,102.000,0.000
200824142823_OlE_HR_IPF0_21C,150,WE00054,E006,LO002,CO1,23.8,v1.4(may22-region),471.101,0.330,4136.000,53.142,6069.000,0.327,0.428,18.000,5.000,0.500,0.000,239.000,0.000,102.000,102.000,0.000
200824142823_OlE_HR_IPF0_21C,151,WE00055,E007,LO002,CO1,23.84,v1.4(may22-region),328.605,2.559,1026.000,3.861,4990.000,0.388,0.695,10.000,2.000,0.901,0.000,239.000,0.000,102.000,102.000,0.000
200824142823_OlE_HR_IPF0_21C,152,WE00056,E008,LO002,CO1,23.83,v1.4(may22-region),709.146,0.360,3166.000,123.728,5489.000,0.337,0.410,45.000,12.000,0.448,0.000,239.000,0.000,102.000,102.000,0.000
200824142823_OlE_HR_IPF0_21C,177,WE00081,G009,LO002,CO1,23.85,v1.4(may22-region),561.219,18.385,5907.000,5.540,5429.000,0.636,0.910,102.000,14.000,0.956,0.000,239.000,0.000,102.000,102.000,0.000
200824142823_OlE_HR_IPF0_21C,179,WE00083,G011,LO002,CO1,23.8,v1.4(may22-region),471.674,2.289,6205.000,10.965,4176.000,0.505,0.707,25.000,6.000,0.951,0.000,239.000,0.000,102.000,102.000,0.000
200824142823_OlE_HR_IPF0_21C,180,WE00084,G012,LO002,CO1,23.82,v1.4(may22-region),566.335,10.276,7578.000,9.104,5613.000,0.595,0.835,94.000,12.000,0.949,0.000,239.000,0.000,102.000,102.000,0.000
200824142823_OlE_HR_IPF0_21C,183,WE00087,H010,LO002,CO1,23.85,v1.4(may22-region),755.414,18.375,6478.000,9.024,4897.000,0.536,0.753,166.000,22.000,0.924,0.000,239.000,0.000,102.000,102.000,0.000
200824153854_OlE_HR_IPF0_28C,3,WE00003,A003,LO001,CO1,23.81,v1.4(may22-region),596.039,0.091,4780.000,897.492,5172.000,0.503,0.710,82.000,9.000,0.994,0.000,239.000,0.000,167.000,167.000,0.000
200824153854_OlE_HR_IPF0_28C,4,WE00004,A004,LO001,CO1,23.81,v1.4(may22-region),170.623,0.164,1869.000,34.258,107690.000,0.376,0.647,6.000,1.000,0.900,68.000,239.000,0.000,167.000,167.000,0.000
200824153854_OlE_HR_IPF0_28C,14,WE00014,B011,LO001,CO1,23.79,v1.4(may22-region),261.754,0.053,483.000,57.128,3726.000,0.516,0.752,3.000,1.000,0.957,0.000,239.000,0.000,167.000,167.000,0.000
200824153854_OlE_HR_IPF0_28C,23,WE00023,B002,LO001,CO1,23.82,v1.4(may22-region),802.570,0.175,6614.000,304.382,16419.000,0.612,0.825,53.000,8.000,0.974,0.000,239.000,0.000,167.000,167.000,0.000
200824153854_OlE_HR_IPF0_28C,24,WE00024,B001,LO001,CO1,23.8,v1.4(may22-region),640.886,0.272,6291.000,413.533,5739.000,0.704,0.964,113.000,10.000,0.995,0.000,239.000,0.000,167.000,167.000,0.000
200824153854_OlE_HR_IPF0_28C,25,WE00025,C001,LO001,CO1,23.8,v1.4(may22-region),677.453,0.159,4227.000,324.492,6032.000,0.772,0.975,52.000,9.000,0.992,0.000,239.000,0.000,167.000,167.000,0.000
200824153854_OlE_HR_IPF0_28C,30,WE00030,C006,LO001,CO1,23.77,v1.4(may22-region),409.637,0.113,3118.000,192.853,3526.000,0.583,0.916,22.000,3.000,0.944,0.000,239.000,0.000,167.000,167.000,0.000
200824153854_OlE_HR_IPF0_28C,55,WE00055,E007,LO001,CO1,23.81,v1.4(may22-region),922.998,0.179,3206.000,454.291,5786.000,0.386,0.519,81.000,11.000,0.748,0.000,239.000,0.000,167.000,167.000,0.000
200824153854_OlE_HR_IPF0_28C,59,WE00059,E011,LO001,CO1,23.8,v1.4(may22-region),689.295,0.154,5625.000,553.476,8350.000,0.706,0.939,85.000,9.000,0.992,0.000,239.000,0.000,167.000,167.000,0.000
200824153854_OlE_HR_IPF0_28C,67,WE00067,F006,LO001,CO1,23.81,v1.4(may22-region),412.088,0.061,1792.000,423.446,6746.000,0.603,0.806,26.000,3.000,0.998,0.000,239.000,0.000,167.000,167.000,0.000
200824153854_OlE_HR_IPF0_28C,70,WE00070,F003,LO001,CO1,23.8,v1.4(may22-region),463.507,0.085,9900.000,368.889,15074.000,0.517,0.741,31.000,4.000,0.971,0.000,239.000,0.000,167.000,167.000,0.000
200824153854_OlE_HR_IPF0_28C,81,WE00081,G009,LO001,CO1,23.81,v1.4(may22-region),479.392,0.086,7209.000,163.370,5515.000,0.432,0.561,14.000,2.000,0.981,0.000,239.000,0.000,167.000,167.000,0.000
200824153854_OlE_HR_IPF0_28C,83,WE00083,G011,LO001,CO1,23.82,v1.4(may22-region),585.205,0.173,10931.000,215.662,6209.000,0.671,0.966,37.000,6.000,0.949,0.000,239.000,0.000,167.000,167.000,0.000
200824153854_OlE_HR_IPF0_28C,86,WE00086,H011,LO001,CO1,23.82,v1.4(may22-region),323.596,0.057,946.000,85.529,3123.000,0.653,0.900,5.000,1.000,0.988,0.000,239.000,0.000,167.000,167.000,0.000
200824153854_OlE_HR_IPF0_28C,87,WE00087,H010,LO001,CO1,23.8,v1.4(may22-region),610.547,0.108,9057.000,453.954,7245.000,0.736,0.977,49.000,7.000,0.984,0.000,239.000,0.000,167.000,167.000,0.000
200824153854_OlE_HR_IPF0_28C,96,WE00096,H001,LO001,CO1,23.81,v1.4(may22-region),557.346,0.140,8049.000,357.433,7025.000,0.599,0.848,50.000,5.000,0.980,0.000,239.000,0.000,167.000,167.000,0.000
200824153854_OlE_HR_IPF0_28C,111,WE00015,B010,LO002,CO1,23.83,v1.4(may22-region),592.575,0.245,9328.000,288.405,6241.000,0.611,0.892,71.000,8.000,0.972,0.000,239.000,0.000,168.000,168.000,0.000
200824153854_OlE_HR_IPF0_28C,120,WE00024,B001,LO002,CO1,23.84,v1.4(may22-region),279.216,0.096,913.000,24.479,3356.000,0.517,0.733,2.000,1.000,0.986,0.000,239.000,0.000,168.000,168.000,0.000
200824153854_OlE_HR_IPF0_28C,124,WE00028,C004,LO002,CO1,23.83,v1.4(may22-region),355.314,0.095,5305.000,78.859,5947.000,0.575,0.922,8.000,2.000,0.986,0.000,239.000,0.000,168.000,168.000,0.000
200824153854_OlE_HR_IPF0_28C,126,WE00030,C006,LO002,CO1,23.84,v1.4(may22-region),617.551,0.080,3306.000,493.507,4081.000,0.423,0.529,40.000,6.000,0.945,0.000,239.000,0.000,168.000,168.000,0.000
200824153854_OlE_HR_IPF0_28C,131,WE00035,C011,LO002,CO1,23.83,v1.4(may22-region),495.044,0.176,11632.000,237.257,5192.000,0.560,0.912,42.000,4.000,0.952,0.000,239.000,0.000,168.000,168.000,0.000
200824153854_OlE_HR_IPF0_28C,152,WE00056,E008,LO002,CO1,23.83,v1.4(may22-region),511.036,0.098,4934.000,206.034,4256.000,0.526,0.728,20.000,3.000,0.984,0.000,239.000,0.000,168.000,168.000,0.000
200824153854_OlE_HR_IPF0_28C,153,WE00057,E009,LO002,CO1,23.84,v1.4(may22-region),461.826,0.057,2022.000,268.166,2763.000,0.498,0.693,15.000,3.000,0.973,0.000,239.000,0.000,168.000,168.000,0.000
200824153854_OlE_HR_IPF0_28C,155,WE00059,E011,LO002,CO1,23.85,v1.4(may22-region),390.702,0.068,1824.000,219.317,3982.000,0.671,0.961,15.000,3.000,0.984,0.000,239.000,0.000,168.000,168.000,0.000
200824153854_OlE_HR_IPF0_28C,163,WE00067,F006,LO002,CO1,23.84,v1.4(may22-region),663.913,0.073,5931.000,471.159,5757.000,0.470,0.584,34.000,6.000,0.984,0.000,239.000,0.000,168.000,168.000,0.000
200824153854_OlE_HR_IPF0_28C,168,WE00072,F001,LO002,CO1,23.83,v1.4(may22-region),357.769,0.090,8358.000,182.425,72226.000,0.647,0.941,16.000,2.000,0.972,0.000,238.000,0.000,168.000,168.000,0.000
200824153854_OlE_HR_IPF0_28C,175,WE00079,G007,LO002,CO1,23.84,v1.4(may22-region),458.794,0.063,6914.000,402.969,7481.000,0.601,0.865,25.000,3.000,0.984,0.000,239.000,0.000,168.000,168.000,0.000
200824153854_OlE_HR_IPF0_28C,176,WE00080,G008,LO002,CO1,23.84,v1.4(may22-region),521.685,0.112,7647.000,268.494,5782.000,0.663,0.950,30.000,4.000,0.970,0.000,239.000,0.000,168.000,168.000,0.000
200824153854_OlE_HR_IPF0_28C,179,WE00083,G011,LO002,CO1,23.85,v1.4(may22-region),442.022,0.152,6486.000,61.759,6793.000,0.506,0.858,9.000,2.000,0.947,0.000,239.000,0.000,168.000,168.000,0.000
200824153854_OlE_HR_IPF0_28C,183,WE00087,H010,LO002,CO1,23.83,v1.4(may22-region),662.879,0.194,10967.000,409.983,8150.000,0.682,0.973,80.000,9.000,0.970,0.000,239.000,0.000,168.000,168.000,0.000
200824153854_OlE_HR_IPF0_28C,186,WE00090,H007,LO002,CO1,23.85,v1.4(may22-region),924.617,0.225,13785.000,486.982,9898.000,0.542,0.749,109.000,14.000,0.980,0.000,239.000,0.000,168.000,168.000,0.000
200824153854_OlE_HR_IPF0_28C,192,WE00096,H001,LO002,CO1,23.84,v1.4(may22-region),466.975,0.545,5511.000,32.262,7680.000,0.454,0.775,18.000,4.000,0.564,0.000,239.000,0.000,168.000,168.000,0.000
200824164950_OlE_HR_IPF0_35C,3,WE00003,A003,LO001,CO1,23.83,v1.4(may22-region),318.910,0.026,785.000,55.112,3227.000,0.557,0.760,1.000,1.000,1.000,0.000,239.000,0.000,251.000,251.000,0.000
200824164950_OlE_HR_IPF0_35C,6,WE00006,A006,LO001,CO1,23.83,v1.4(may22-region),602.654,0.074,8998.000,433.329,6379.000,0.664,0.949,32.000,4.000,0.961,0.000,239.000,0.000,251.000,251.000,0.000
200824164950_OlE_HR_IPF0_35C,7,WE00007,A007,LO001,CO1,23.84,v1.4(may22-region),883.934,0.164,8189.000,178.737,6966.000,0.353,0.473,29.000,4.000,0.706,0.000,239.000,0.000,251.000,251.000,0.000
200824164950_OlE_HR_IPF0_35C,10,WE00010,A010,LO001,CO1,23.82,v1.4(may22-region),491.320,0.093,1724.000,106.985,3435.000,0.516,0.723,10.000,2.000,0.967,0.000,239.000,0.000,251.000,251.000,0.000
200824164950_OlE_HR_IPF0_35C,12,WE00012,A012,LO001,CO1,23.84,v1.4(may22-region),590.725,0.129,4095.000,82.043,4966.000,0.423,0.608,11.000,2.000,0.980,0.000,239.000,0.000,251.000,251.000,0.000
200824164950_OlE_HR_IPF0_35C,23,WE00023,B002,LO001,CO1,23.77,v1.4(may22-region),648.744,0.058,9197.000,297.411,11809.000,0.361,0.533,17.000,2.000,0.606,0.000,239.000,0.000,251.000,251.000,0.000
200824164950_OlE_HR_IPF0_35C,33,WE00033,C009,LO001,CO1,23.8,v1.4(may22-region),665.377,0.037,2658.000,686.269,5630.000,0.674,0.805,25.000,4.000,0.996,0.000,239.000,0.000,251.000,251.000,0.000
200824164950_OlE_HR_IPF0_35C,38,WE00038,D011,LO001,CO1,23.81,v1.4(may22-region),816.900,0.105,8165.000,251.068,7880.000,0.482,0.700,26.000,4.000,0.924,0.000,239.000,0.000,251.000,251.000,0.000
200824164950_OlE_HR_IPF0_35C,46,WE00046,D003,LO001,CO1,23.81,v1.4(may22-region),1215.002,0.068,10237.000,522.619,17317.000,0.400,0.482,35.000,6.000,0.908,0.000,239.000,0.000,251.000,251.000,0.000
200824164950_OlE_HR_IPF0_35C,56,WE00056,E008,LO001,CO1,23.81,v1.4(may22-region),919.236,0.118,7187.000,380.715,6571.000,0.379,0.478,45.000,6.000,0.825,0.000,239.000,0.000,251.000,251.000,0.000
200824164950_OlE_HR_IPF0_35C,60,WE00060,E012,LO001,CO1,23.84,v1.4(may22-region),391.682,0.032,2505.000,252.355,5191.000,0.426,0.582,8.000,1.000,0.960,0.000,239.000,0.000,251.000,251.000,0.000
200824164950_OlE_HR_IPF0_35C,66,WE00066,F007,LO001,CO1,23.84,v1.4(may22-region),531.345,0.102,3139.000,73.792,4322.000,0.505,0.771,8.000,2.000,0.972,0.000,239.000,0.000,251.000,251.000,0.000
200824164950_OlE_HR_IPF0_35C,81,WE00081,G009,LO001,CO1,23.83,v1.4(may22-region),1076.829,0.083,5931.000,572.976,5088.000,0.497,0.628,48.000,8.000,0.958,0.000,239.000,0.000,251.000,251.000,0.000
200824164950_OlE_HR_IPF0_35C,82,WE00082,G010,LO001,CO1,23.81,v1.4(may22-region),641.112,0.069,4114.000,370.088,4257.000,0.460,0.616,26.000,3.000,0.976,0.000,239.000,0.000,251.000,251.000,0.000
200824164950_OlE_HR_IPF0_35C,84,WE00084,G012,LO001,CO1,23.85,v1.4(may22-region),575.779,0.051,6950.000,234.697,6428.000,0.665,0.946,12.000,2.000,0.973,0.000,239.000,0.000,251.000,251.000,0.000
200824164950_OlE_HR_IPF0_35C,86,WE00086,H011,LO001,CO1,23.81,v1.4(may22-region),571.034,0.234,7795.000,126.808,6365.000,0.513,0.840,30.000,3.000,0.873,0.000,239.000,0.000,251.000,251.000,0.000
200824164950_OlE_HR_IPF0_35C,122,WE00026,C002,LO002,CO1,23.84,v1.4(may22-region),806.341,0.064,8388.000,1480.725,5974.000,0.661,0.985,94.000,10.000,0.978,0.000,239.000,0.000,239.000,239.000,0.000
200824164950_OlE_HR_IPF0_35C,126,WE00030,C006,LO002,CO1,23.84,v1.4(may22-region),516.269,0.063,6480.000,135.229,4024.000,0.470,0.690,8.000,2.000,0.952,0.000,239.000,0.000,239.000,239.000,0.000
200824164950_OlE_HR_IPF0_35C,151,WE00055,E007,LO002,CO1,23.83,v1.4(may22-region),779.867,0.078,7248.000,864.192,7451.000,0.543,0.805,67.000,6.000,0.982,0.000,239.000,0.000,239.000,239.000,0.000
200824164950_OlE_HR_IPF0_35C,153,WE00057,E009,LO002,CO1,23.84,v1.4(may22-region),447.131,0.039,4472.000,391.754,3171.000,0.470,0.765,15.000,2.000,0.970,0.000,239.000,0.000,239.000,239.000,0.000
200824164950_OlE_HR_IPF0_35C,154,WE00058,E010,LO002,CO1,23.81,v1.4(may22-region),588.620,0.064,8890.000,393.853,143190.000,0.511,0.778,25.000,3.000,0.943,0.000,227.000,0.000,239.000,239.000,0.000
200824164950_OlE_HR_IPF0_35C,155,WE00059,E011,LO002,CO1,23.82,v1.4(may22-region),451.481,0.077,1564.000,164.851,6529.000,0.582,0.888,13.000,2.000,0.973,0.000,239.000,0.000,239.000,239.000,0.000
200824164950_OlE_HR_IPF0_35C,164,WE00068,F005,LO002,CO1,23.82,v1.4(may22-region),312.802,0.034,2222.000,94.688,2104.000,0.471,0.750,3.000,1.000,0.948,0.000,239.000,0.000,239.000,239.000,0.000
200824164950_OlE_HR_IPF0_35C,174,WE00078,G006,LO002,CO1,23.8,v1.4(may22-region),592.850,0.037,9537.000,346.019,8608.000,0.421,0.586,13.000,2.000,0.962,0.000,239.000,0.000,239.000,239.000,0.000
200824164950_OlE_HR_IPF0_35C,175,WE00079,G007,LO002,CO1,23.82,v1.4(may22-region),600.491,0.092,6789.000,262.442,3727.000,0.463,0.686,24.000,3.000,0.919,0.000,239.000,0.000,239.000,239.000,0.000
200824164950_OlE_HR_IPF0_35C,179,WE00083,G011,LO002,CO1,23.84,v1.4(may22-region),761.384,0.068,9531.000,618.909,6763.000,0.665,0.969,42.000,6.000,0.990,0.000,239.000,0.000,239.000,239.000,0.000
200824164950_OlE_HR_IPF0_35C,181,WE00085,H012,LO002,CO1,23.84,v1.4(may22-region),542.813,0.100,8833.000,212.782,8968.000,0.563,0.844,21.000,2.000,0.956,0.000,239.000,0.000,239.000,239.000,0.000
200824164950_OlE_HR_IPF0_35C,184,WE00088,H009,LO002,CO1,23.82,v1.4(may22-region),597.559,0.056,8882.000,317.732,6920.000,0.559,0.848,18.000,3.000,0.950,0.000,239.000,0.000,239.000,239.000,0.000
200914152922_OlE_HR_IPF0_28C,4,WE00004,A004,LO001,CO1,23.84,v1.4(may22-region),386.005,0.112,5542.000,98.445,3688.000,0.555,0.919,11.000,2.000,0.933,0.000,239.000,0.000,174.000,174.000,0.000
200914152922_OlE_HR_IPF0_28C,5,WE00005,A005,LO001,CO1,23.84,v1.4(may22-region),640.333,0.107,7389.000,924.396,6315.000,0.706,0.908,99.000,9.000,0.989,0.000,239.000,0.000,174.000,174.000,0.000
200914152922_OlE_HR_IPF0_28C,13,WE00013,B012,LO001,CO1,23.85,v1.4(may22-region),525.211,0.139,5238.000,311.143,4595.000,0.692,0.957,43.000,6.000,0.993,0.000,239.000,0.000,174.000,174.000,0.000
200914152922_OlE_HR_IPF0_28C,17,WE00017,B008,LO001,CO1,23.84,v1.4(may22-region),455.273,0.130,3367.000,177.140,6254.000,0.529,0.774,23.000,3.000,0.969,0.000,239.000,0.000,174.000,174.000,0.000
200914152922_OlE_HR_IPF0_28C,26,WE00026,C002,LO001,CO1,23.85,v1.4(may22-region),566.766,0.073,6355.000,587.670,6556.000,0.568,0.817,43.000,6.000,0.991,0.000,239.000,0.000,174.000,174.000,0.000
200914152922_OlE_HR_IPF0_28C,29,WE00029,C005,LO001,CO1,23.86,v1.4(may22-region),391.889,0.060,5135.000,108.771,4003.000,0.466,0.627,7.000,1.000,0.974,0.000,239.000,0.000,174.000,174.000,0.000
200914152922_OlE_HR_IPF0_28C,36,WE00036,C012,LO001,CO1,23.86,v1.4(may22-region),587.989,0.185,5289.000,170.164,5571.000,0.362,0.457,31.000,4.000,0.767,0.000,239.000,0.000,174.000,174.000,0.000
200914152922_OlE_HR_IPF0_28C,46,WE00046,D003,LO001,CO1,23.85,v1.4(may22-region),550.166,0.096,8781.000,560.180,6345.000,0.699,0.972,54.000,6.000,0.985,0.000,239.000,0.000,174.000,174.000,0.000
200914152922_OlE_HR_IPF0_28C,47,WE00047,D002,LO001,CO1,23.84,v1.4(may22-region),572.674,0.047,8531.000,1175.815,6660.000,0.701,0.846,55.000,7.000,0.996,0.000,239.000,0.000,174.000,174.000,0.000
200914152922_OlE_HR_IPF0_28C,49,WE00049,E001,LO001,CO1,23.84,v1.4(may22-region),869.452,0.273,5834.000,653.852,5831.000,0.729,0.946,178.000,18.000,0.984,0.000,239.000,0.000,174.000,174.000,0.000
200914152922_OlE_HR_IPF0_28C,54,WE00054,E006,LO001,CO1,23.84,v1.4(may22-region),581.731,0.081,4987.000,433.585,8041.000,0.557,0.747,35.000,4.000,0.995,0.000,239.000,0.000,174.000,174.000,0.000
200914152922_OlE_HR_IPF0_28C,59,WE00086,H011,LO001,CO1,23.84,v1.4(may22-region),409.987,0.054,8590.000,120.502,6190.000,0.420,0.624,7.000,1.000,0.966,0.000,239.000,0.000,174.000,174.000,0.000
200914152922_OlE_HR_IPF0_28C,61,WE00088,H009,LO001,CO1,23.84,v1.4(may22-region),810.250,0.295,9752.000,712.969,9239.000,0.589,0.897,210.000,19.000,0.705,0.000,239.000,0.000,174.000,174.000,0.000
200914152922_OlE_HR_IPF0_28C,63,WE00090,H007,LO001,CO1,23.85,v1.4(may22-region),577.879,0.104,9957.000,326.761,5706.000,0.565,0.876,34.000,4.000,0.960,0.000,239.000,0.000,174.000,174.000,0.000
200914152922_OlE_HR_IPF0_28C,76,WE00013,B012,LO002,CO1,23.87,v1.4(may22-region),913.096,0.138,7423.000,511.283,9205.000,0.572,0.695,71.000,12.000,0.981,0.000,239.000,0.000,174.000,174.000,0.000
200914152922_OlE_HR_IPF0_28C,77,WE00014,B011,LO002,CO1,23.85,v1.4(may22-region),283.698,0.026,2562.000,146.811,3356.000,0.674,0.897,4.000,1.000,0.998,0.000,239.000,0.000,174.000,174.000,0.000
